,summary,Sommer,Herbst,Frühling,Winter,word
summ+en brumm+en,2.9735215892449665,0.006474262896580035,-0.3294599696339028,0.7739604384122253,-0.5318904865833401,summ+en brumm+en
brumm+en weitgehend,2.935165062457333,0.004811440612438147,-0.3164766899826938,0.7630603664673334,-0.5189072069321313,brumm+en weitgehend
unbeachtete,2.9138610076864095,0.0039214742369540765,-0.309192007464101,0.7567922754251007,-0.5116225244135384,unbeachtete
weitgehend un+beacht+et+e,2.9138610076864095,0.0039214742369540765,-0.309192007464101,0.7567922754251007,-0.5116225244135384,weitgehend un+beacht+et+e
+5094,3.4355829499598523,0.1801170461778469,-0.47389961908879213,0.7689967513756185,-0.6763301360382296,+5094
un+beacht+et+e +5094,2.887033657825131,0.0028366249792528145,-0.2999425579671703,0.7486713135604417,-0.5023730749166078,un+beacht+et+e +5094
+5094 chars,2.87694594617371,0.0024393679623279886,-0.29644229507802344,0.7455498128597936,-0.498872812027461,+5094 chars
PCG,2.3596772059932594,-0.19197419903464955,-0.09823783150707806,-0.10450499170304353,0.18360530454898077,PCG
Garage,2.363133531571871,-0.19343787242226687,-0.09970150489469534,-0.1059686650906607,0.18524936336459252,Garage
pcg garage,2.363133531571871,-0.19343787242226687,-0.09970150489469534,-0.1059686650906607,0.18524936336459252,pcg garage
garage darum,2.156654719080013,-0.10200764646357705,-0.008271278936005617,-0.014538439131970974,0.0716634014959139,garage darum
darum entscheid+et,2.159578976805432,-0.10336265102490412,-0.009626283497332754,-0.015893443693298207,0.07352582232433576,darum entscheid+et
dynamisches,2.1657935022763932,-0.10623617453169948,-0.012499807004128026,-0.018766967200093417,0.07745567010015716,dynamisches
entscheid+et dynamisch+es,2.1657935022763932,-0.10623617453169948,-0.012499807004128026,-0.018766967200093417,0.07745567010015716,entscheid+et dynamisch+es
dynamisch+es wetter,2.172556126973208,-0.10935377949771778,-0.015617411970146261,-0.021884572166111622,0.08168925638803316,dynamisch+es wetter
wetter sieg,2.179952855213426,-0.11275261699173864,-0.019016249464167245,-0.025283409660132667,0.08626950216388735,wetter sieg
sieg niederlage,2.185979499935372,-0.11551337829518099,-0.02177701076760938,-0.028044170963574713,0.08996312982810516,sieg niederlage
niederlage neu+en,2.1995082027061077,-0.12168315762351388,-0.0279467900959423,-0.034213950291907685,0.09813230594918042,niederlage neu+en
neu+en folge,2.4084180035967577,0.12705892840363583,-0.1186831008610953,-0.12495026105706078,0.012667973610427406,neu+en folge
folge pcg,2.151134069926122,-0.09944454393157615,-0.005708176404004745,-0.011975336599970129,0.06812402505586633,folge pcg
garage erklär+t,2.224684890862014,-0.13306464997783557,-0.03932828245026424,-0.04559544264622957,0.1129000736175837,garage erklär+t
Redakteur,2.454325615412348,0.13159833648725533,-0.1375650240494934,-0.14383218424545866,0.02381616772597021,Redakteur
erklär+t redakteur,2.2336540093044217,-0.13708818015047683,-0.04335181262290534,-0.04961897281887072,0.11802937915255836,erklär+t redakteur
Michi,2.2461427758926455,-0.14266378973308314,-0.04892742220551176,-0.05519458240147701,0.125060401936835,Michi
redakteur michi,2.2461427758926455,-0.14266378973308314,-0.04892742220551176,-0.05519458240147701,0.125060401936835,redakteur michi
michi besonderheit+en,2.2666209527871795,-0.15173952189604237,-0.05800315436847087,-0.06427031456443624,0.1363182265428074,michi besonderheit+en
Sim-Racing,2.3001479556744004,-0.16642281589367316,-0.07268644836610172,-0.07895360856206703,0.15405764722888143,Sim-Racing
besonderheit+en sim-racing,2.3001479556744004,-0.16642281589367316,-0.07268644836610172,-0.07895360856206703,0.15405764722888143,besonderheit+en sim-racing
sim-racing auf+tret+en,2.3265175887863117,-0.17782191893930097,-0.0840855514117295,-0.09035271160769488,0.16744101991759586,sim-racing auf+tret+en
sobald,2.828771210535006,-0.373291782611594,-0.27955541508402276,0.520572003664635,0.0022877209720361296,sobald
auf+tret+en sobald,2.3596772059932594,-0.19197419903464955,-0.09823783150707806,-0.10450499170304353,0.18360530454898077,auf+tret+en sobald
sobald himmel,2.403185462657685,-0.21024449988243962,-0.11650813235486823,-0.12277529255083358,0.2037679169208863,sobald himmel
Schleusen,2.477807460373959,-0.2408234470546967,-0.14708707952712533,-0.1533542397230907,0.23585061158326137,Schleusen
himmel schleus+en,2.477807460373959,-0.2408234470546967,-0.14708707952712533,-0.1533542397230907,0.23585061158326137,himmel schleus+en
schleus+en öffn+et,2.5690188953530866,-0.2769734397135598,-0.18323707218598834,-0.1895042323819537,0.2713157199484724,schleus+en öffn+et
bei regen,2.785077711315335,-0.3577251429877831,-0.26398877546021166,-0.27025593565617695,0.34217521345464447,bei regen
schnee herrsch+t,2.8872177793899105,-0.3937426988052199,-0.30000633127764836,-0.30627349147361366,0.3705438928127582,schnee herrsch+t
herrsch+t schließlich,2.6531791372159423,-0.30920796185837146,-0.21547159433080007,-0.22173875452676545,0.3008986966719613,herrsch+t schließlich
schließlich erhöh+t+e,2.509250274437318,-0.2534333795554985,-0.159697012027927,-0.16596417222389254,0.248511623989961,schließlich erhöh+t+e
Crashgefahr,2.451096737549178,-0.229984938844901,-0.1362485713173296,-0.14251573151329489,0.2247080322649626,Crashgefahr
erhöh+t+e crash+gefahr,2.451096737549178,-0.229984938844901,-0.1362485713173296,-0.14251573151329489,0.2247080322649626,erhöh+t+e crash+gefahr
der blick+e,2.612435936179619,-0.29373246142722437,0.30723386720011375,-0.20626325409561827,0.09137765281403426,der blick+e
blick+e geh+en,3.0980394938608247,-0.4642188565666309,0.744757154622905,-0.37674964923502496,-0.10043616986896736,blick+e geh+en
geh+en himmel,2.311446834413609,-0.17132303018510883,-0.07758666265753737,-0.08385382285350283,0.15985153306827354,geh+en himmel
himmel dunkel+e,2.2938430816937405,-0.16367797904577647,-0.06994161151820506,-0.07620877171417036,0.1507849909974263,himmel dunkel+e
dunkel+e wolke+n,2.280327196133629,-0.15776830621982177,-0.06403193869225024,-0.07029909888821567,0.14367151800575603,dunkel+e wolke+n
wolke+n zieh+en,2.4988592742648366,0.12723601583554486,-0.15554733639389912,-0.16181449658986455,0.040368688707599076,wolke+n zieh+en
zieh+en wiss+en,2.2372404941740567,-0.13869255065671315,-0.04495618312914164,-0.051223343325106974,0.12006163758568074,zieh+en wiss+en
der komplett+e,2.223620037377823,-0.13258588176310693,-0.03884951423553551,-0.04511667443150082,0.11228659209139005,der komplett+e
komplett+e rennen,2.213583274552635,-0.1280619601678159,-0.034325592640244436,-0.04059275283620978,0.10645648496944037,komplett+e rennen
rennen kopf,2.191729340566951,-0.11814025191672586,-0.0244038843891544,-0.03067104458511981,0.09345560313775847,rennen kopf
wetter sowohl,2.162622450914779,-0.10477094939472999,-0.011034581867158597,-0.01730174206312399,0.0754551603493562,wetter sowohl
sowohl realität,2.1557051235034868,-0.1015672399916969,-0.007830872464125558,-0.014098032660091027,0.07105678139697162,sowohl realität
+3911,2.144781536089897,-0.09648706568985965,-0.0027506981622880534,-0.009017858358253522,0.06401307386074219,+3911
realität +3911,2.144781536089897,-0.09648706568985965,-0.0027506981622880534,-0.009017858358253522,0.06401307386074219,realität +3911
+3911 chars,2.1423931266836096,-0.09537285419102759,-0.0016364866634560947,-0.007903646859421489,0.06245673802699312,+3911 chars
zeig+t paar,2.9362926801815954,0.03269871927293332,-0.3168607914401352,0.7439624263339301,-0.5192913083895724,zeig+t paar
paar tag+e,2.8893726335688683,0.053681953584040286,-0.30075239569449724,0.7128202112562926,-0.5031829126439348,paar tag+e
tag+e un+gemütlich+en,2.7943392899203134,0.10403069633382712,-0.2673086875978219,0.637097900363275,-0.46973920454725926,tag+e un+gemütlich+en
seite groß+e,2.7340743210046776,0.15036046172838474,-0.24550592085941142,0.5697731298737736,-0.4479364378088489,seite groß+e
Temperaturgegensätze,2.72308681125707,0.1626507553052974,-0.2414790928700985,0.5528748804851198,-0.44390960981953603,Temperaturgegensätze
groß+e temperatur+gegensatz+e,2.72308681125707,0.1626507553052974,-0.2414790928700985,0.5528748804851198,-0.44390960981953603,groß+e temperatur+gegensatz+e
temperatur+gegensatz+e west,2.6998924051127524,0.22118895302371389,-0.2329249212039161,0.48021012370198096,-0.4353554381533536,temperatur+gegensatz+e west
west ost,2.7017604987074773,0.23926773987137143,-0.23361659603103443,0.4604649405983853,-0.436047112980472,west ost
ost bestimm+en,2.7038877244806088,0.24757564758837958,-0.2344036342529491,0.4517822752451892,-0.43683415120238656,ost bestimm+en
bestimm+en woche+n+start,3.3390865548581896,0.5842041180859284,-0.4454102819608363,0.21549369889507386,-0.6478407989102737,bestimm+en woche+n+start
dicht+e regen+wolke+n,2.804686628260299,0.3174670346640026,-0.2710048126992472,0.41518109679889104,-0.4734353296486848,dicht+e regen+wolke+n
regen+wolke+n verhinder+n,2.884755759840062,0.3487784153831455,-0.29915323668792776,0.41176957848366086,-0.5015837536373652,regen+wolke+n verhinder+n
verhinder+n vielerorts,2.9886333521761603,0.3893853796309469,-0.3345292090080793,0.40221934695025524,-0.536959725957517,verhinder+n vielerorts
vielerorts erwärmung,3.276818758479476,0.49649573937761793,-0.4265860599861436,0.3548871048562905,-0.629016576935581,vielerorts erwärmung
doch woche+n+mitte,3.1780900562105945,0.27006696229420707,-0.39599340404426614,0.6175792029065236,-0.5984239209937037,doch woche+n+mitte
woche+n+mitte klopf+t,3.2595481845316367,0.18041809490036065,-0.4213015910175729,0.7247875140089008,-0.6237321079670104,woche+n+mitte klopf+t
klopf+t mild+e,3.599846563935701,0.10544254598366236,-0.5206042223706896,0.859233914942791,-0.723034739320127,klopf+t mild+e
mild+e frühling,4.191493607854237,-0.01293341008306171,-0.6727701390146862,1.0200335935290497,-0.8752006559641236,mild+e frühling
behutsam,3.583302972745104,0.20791659654575134,-0.5159979920932749,0.7790105924415156,-0.7184285090427124,behutsam
frühling behutsam,3.583302972745104,0.20791659654575134,-0.5159979920932749,0.7790105924415156,-0.7184285090427124,frühling behutsam
dunkel+e gewitter+wolke+n,4.164683284844073,0.6757130605636162,-0.6663532296191214,0.2932831498134432,-0.8687837465685588,dunkel+e gewitter+wolke+n
gewitter+wolke+n zieh+en,3.266244819808919,0.4322483299056358,-0.42335395082225813,0.4504012719475881,-0.6257844677716956,gewitter+wolke+n zieh+en
Mössingen,3.0354714067673454,0.35782740879499647,-0.35007973487774885,0.4651993158554361,-0.5525102518271863,Mössingen
zieh+en mössing+en,3.0354714067673454,0.35782740879499647,-0.35007973487774885,0.4651993158554361,-0.5525102518271863,zieh+en mössing+en
mössing+en fuß,2.910905414070365,0.317869597762908,-0.3081771705914439,0.4641319766106272,-0.5106076875408814,mössing+en fuß
fuß mittler+en,2.8542718709231494,0.2999420742909384,-0.2885297730723112,0.46116837571474184,-0.4909602900217489,fuß mittler+en
mittler+en schwäbisch+en,2.7966886284166774,0.2819102022809921,-0.26814908355682976,0.4564392771783964,-0.4705796005062672,mittler+en schwäbisch+en
alb besonders,2.74863577524585,0.285886242347022,-0.2508177058063506,0.42778900934072117,-0.453248222755788,alb besonders
besonders süddeutschland,2.7779337024826978,0.32283320818994404,-0.2614203777962638,0.3944876142403983,-0.4638508947457014,besonders süddeutschland
süddeutschland bild+en,2.839191446384656,0.37660442032514213,-0.28323230860648235,0.34957272791868566,-0.48566282555591983,süddeutschland bild+en
bild+en woche+n+beginn,2.962007041777728,0.454828637610085,-0.3255800921613134,0.2867817449472047,-0.5280106091107509,bild+en woche+n+beginn
woche+n+beginn örtlich,3.2312911455471385,0.5764010168201922,-0.41259479177104297,0.18381100788436713,-0.6150253087204804,woche+n+beginn örtlich
onw-images…,2.7832148138522737,0.39651706254718194,-0.2633196663844424,0.28818474728233234,-0.46575018333387985,onw-images…
alliance onw-images…,2.7832148138522737,0.39651706254718194,-0.2633196663844424,0.28818474728233234,-0.46575018333387985,alliance onw-images…
onw-images… +3867,2.706364067867959,0.3574671983082633,-0.23531906061583474,0.30499781229774414,-0.4377495775652723,onw-images… +3867
+3867 char+s,2.6788952380039444,0.3431525461291663,-0.2251174838553468,0.31029290902723966,-0.42754800080478433,+3867 char+s
allergie erkältung,2.374430846442467,-0.19820713163779077,-0.10447076411021936,0.6619471800941851,-0.30690128105965675,allergie erkältung
plötzlich beschwerde+n,2.500882999833389,-0.2500932359205722,-0.15635686839300064,0.7535814803674165,-0.35878738534243804,plötzlich beschwerde+n
beschwerde+n jed+es,2.613398882785047,-0.2941009945514757,-0.2003646270239042,0.8219753402831279,-0.4027951439733417,beschwerde+n jed+es
Gleiche,2.8327486388419265,-0.3746968572442383,-0.2809604897166667,0.9297333169541833,-0.4833910066661042,Gleiche
jahr gleich+e,2.8327486388419265,-0.3746968572442383,-0.2809604897166667,0.9297333169541833,-0.4833910066661042,jahr gleich+e
gleich+e der,3.1842734025208683,-0.4916734983950985,-0.39793713086752713,1.0558031072877088,-0.6003676478169645,gleich+e der
komm+en nase,2.7205532295463932,-0.33428461931537046,-0.2405482517877991,0.8782364262006063,-0.4429787687372366,komm+en nase
autor denk+e,2.5062581131838826,-0.2522402157215789,-0.15850384819400726,0.7571014783377888,-0.3609343651434448,autor denk+e
denk+e lange,2.4716892096766916,-0.23835117392414357,-0.1446148063965721,0.7339707740527452,-0.34704532334600957,denk+e lange
lange sei,2.4320907321768868,-0.22220063752000507,-0.12846426999243368,0.705959779712216,-0.3308947869418712,lange sei
bis besonders,2.354528992251592,-0.1897900706483361,-0.09605370312076457,0.6457748789749941,-0.29848422007020203,bis besonders
schlimm werd+e,2.3219514497763285,-0.17585734073485831,-0.08212097320728683,0.6181045596154046,-0.28455149015672443,schlimm werd+e
werd+e versuch,2.294898575366353,-0.1641380152692599,-0.07040164774168828,0.5939101313739376,-0.27283216469112576,werd+e versuch
wagte,2.285148256022633,-0.15988027100049432,-0.06614390347292283,0.5849010874046888,-0.2685744204223603,wagte
versuch wag+te,2.285148256022633,-0.15988027100049432,-0.06614390347292283,0.5849010874046888,-0.2685744204223603,versuch wag+te
vor fenster,2.265909556555661,-0.1514256150239787,-0.057689247496407324,0.5666507353558092,-0.2601197644458448,vor fenster
fenster explodier+t,2.2583531223720272,-0.14808520720669788,-0.05434883967912639,0.5593039327213504,-0.2567793566285639,fenster explodier+t
Flora,2.5155932757297306,0.17285313202622346,-0.16222166960113135,0.4330163748318171,-0.3646521865505688,Flora
explodier+t flora,2.245520881182629,-0.14238687909975448,-0.04865051157218291,0.5465875328607654,-0.2510810285216204,explodier+t flora
flora ruhe,2.2265839720301996,-0.13391792635448457,-0.040181558826913204,0.5272464457359727,-0.24261207577635072,flora ruhe
ruhe mehr,2.2233358624481534,-0.13245807526515294,-0.038721707737581386,0.5238575610212983,-0.24115222468701886,ruhe mehr
mehr mein+e,2.219582161467817,-0.13076832908785488,-0.03703196156028333,0.5199143891137086,-0.23946247850972086,mehr mein+e
mein+e nase,2.2159757536490154,-0.12914219380452682,-0.03540582627695539,0.5160985873898194,-0.23783634322639285,mein+e nase
lauf+t geb+e,2.207009128371606,-0.12508762983902458,-0.031351262311453285,0.5064930852324014,-0.23378177926089078,lauf+t geb+e
geb+e morgen,2.2003404144046987,-0.12206144868801955,-0.02832508116044824,0.49923753555769756,-0.23075559810988563,geb+e morgen
morgen nachts,2.1964791415966713,-0.12030505466206959,-0.02656868713449809,0.49499198692064184,-0.22899920408393556,morgen nachts
nachts bekomm+e,2.193239055017374,-0.11882883818411864,-0.025092470656547256,0.4914038830788681,-0.22752298760598477,nachts bekomm+e
bekomm+e auge,2.185858531358085,-0.11545803837798732,-0.021721670850415906,0.48314211953572644,-0.22415218779985338,bekomm+e auge
flöße,2.173922067320756,-0.10998230693140361,-0.016245939403832135,0.46951341404052077,-0.21867645635326968,flöße
komm+t flöß+e,2.173922067320756,-0.10998230693140361,-0.016245939403832135,0.46951341404052077,-0.21867645635326968,komm+t flöß+e
flöß+e gerade,2.170771265027623,-0.10853189255023842,-0.014795525022666992,0.46585945179347993,-0.2172260419721043,flöß+e gerade
gerade leben,2.1670884188750428,-0.10683389062956054,-0.013097523101989162,0.46155793882974216,-0.21552804005142653,gerade leben
leben +614,2.1629558076418602,-0.10492508218707124,-0.01118871465949994,0.45669140944371,-0.21361923160893737,leben +614
Gekrieche,2.233435805325321,-0.1369904861311807,-0.043254118603609254,0.5343257515179504,-0.24568463555304662,Gekrieche
Geknabber,2.2439266729478593,-0.1416766766605651,-0.047940309132993644,0.544986125385291,-0.25037082608243105,Geknabber
